Auszug Katalog DLA Marbach 08 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_Katalog,Medium,Person_Verfasser,Person_beteiligt,Titel,"Verfasser, beteiligte",Impressum,Verlag normiert,Haupttitel,Titelzusatz,Verfasserangabe,Auflage,Erscheiungsort,Verlag,Jahr,Jahr_normiert,Bandangabe_Mehrb. Weri,Seiten,Ill-Vermerk,Reihe,Reihe_Nummer,Anmerkung,ISBN,Gattung,Art_Inhalt,Sprache,Sprache_Original,Weitere Titel,Signatur,Signatur_Mehrb_Werk
AK01661008,Buch,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Ebbesen, Leif [Herausgeber]␟Ebbesen, Leif [Übersetzer]","Fortællinger, digte og refleksioner - 1. udg., 1. opl. : [Textsammlung (Anthologie u.a.m.)]","Brecht, Bertolt; Ebbesen, Leif; Ebbesen, Leif","Brabrand : Forlaget Reflect, [2015] - 160 Seiten",Forlaget Reflect,"Fortællinger, digte og refleksioner",,Bertolt Brecht ; udvalg og oversættelse Leif Ebbesen,"1. udg., 1. opl.",Brabrand,Forlaget Reflect,[2015],2015,,160 Seiten,,,,,978-87-998411-0-3,,Textsammlung (Anthologie u.a.m.),Dänisch,Deutsch,,,
AK01653768,Buch,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]",,"Gedichte im Exil - Sonderausgabe, erste Auflage dieser Ausgabe","Brecht, Bertolt","Berlin : Insel Verlag, 2017 - 49 Seiten",Insel-Verl. <ab 1946>,Gedichte im Exil,,,"Sonderausgabe, erste Auflage dieser Ausgabe",Berlin,Insel Verlag,2017,2017,,49 Seiten,,Insel-Bücherei ; Nr. 810,Nr. 810,,978-3-458-17731-9␟3-458-17731-0,Lyrik,,Deutsch,,Titel auf dem Einband: Buckower Elegien und andere Gedichte␟Buckower Elegien,L,
AK01229031,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hecht, Werner (1926-2017) [Herausgeber]",Gedichte über die Liebe - 1. Aufl. : [Werke Sammlung],"Brecht, Bertolt; Hecht, Werner","Berlin, Weimar : Aufbau-Verl., 1984 - 242 Seiten",Aufbau-Verl.,Gedichte über die Liebe,,Bertolt Brecht. [Hrsg. von Werner Hecht],1. Aufl.,"Berlin, Weimar",Aufbau-Verl.,1984,1984,,242 Seiten,,,,,,Lyrik,Werke Sammlung,Deutsch,,,L,
AK00001531,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hecht, Werner (1926-2017) [Herausgeber]",Gedichte über die Liebe - 1. Aufl. : [Werke Sammlung],"Brecht, Bertolt; Hecht, Werner","Frankfurt am Main : Suhrkamp, 1994 - 239 Seiten",Suhrkamp,Gedichte über die Liebe,,Bertolt Brecht. Ausgew. von Werner Hecht,1. Aufl.,Frankfurt am Main,Suhrkamp,1994,1994,,239 Seiten,,,Bd. 1161,,3-518-22161-2,,Werke Sammlung,Deutsch,,,L,
AK00092432,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]",,"Hundert Gedichte : 1918 - 1950 - 6., durchges. und erg. Aufl.","Brecht, Bertolt","[Berlin] : Verl. Die Buchgemeinde, 1951 - 314 Seiten",Verl. Die Buchgemeinde,Hundert Gedichte,1918 - 1950,Bertolt Brecht,"6., durchges. und erg. Aufl.",[Berlin],Verl. Die Buchgemeinde,1951,1951,,314 Seiten,,,,,,Lyrik,,Deutsch,,,L,
AK01771780,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Unseld, Siegfried (1924-2002) [Herausgeber]",Schriften zum Theater : über eine nicht-aristotelische Dramatik - 53.-58. Tausend : [Werke Sammlung],"Brecht, Bertolt; Unseld, Siegfried","Frankfurt a.M. : Suhrkamp Verlag, 1971 - 291 Seiten",Suhrkamp,Schriften zum Theater,über eine nicht-aristotelische Dramatik,Bertolt Brecht ; zusammengestellt von Siegfried Unseld,53.-58. Tausend,Frankfurt a.M.,Suhrkamp Verlag,1971,1971,,291 Seiten,,Bibliothek Suhrkamp ; 41,41,,,,Werke Sammlung␟Aufsatzsammlung,Deutsch,,,L,
AK00095270,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hecht, Werner (1926-2017) [Redakteur]",Schriften zum Theater. - 1. 1918 - 1933 - 1. bis 6. Tsd.,"Brecht, Bertolt; Hecht, Werner","Frankfurt am Main : Suhrkamp, 1963 - 275 Seiten",,1918 - 1933,"Augsburger Theaterkritiken, Über das alte Theater, Der Weg zum zeitgenössischen Theater",,1. bis 6. Tsd.,,,1963,1963,,275 Seiten,,Schriften zum Theater / Bertolt Brecht ; 1,1,,,,,Deutsch,,,Glück:L␟L␟L,
AK00095267,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hecht, Werner (1926-2017) [Redakteur]",Schriften zur Literatur und Kunst. - 2. 1934 - 1941 - 1. - 4. Tsd.,"Brecht, Bertolt; Hecht, Werner","[Frankfurt am Main] : Suhrkamp, 1967 - 228 Seiten",,1934 - 1941,Kunst und Politik. Bemerkungen zur bildenden Kunst. Über den Realismus,,1. - 4. Tsd.,,,1967,1967,,228 Seiten,,,2,,,,,Deutsch,,,Glück:L␟L␟BPC:L031␟L,
AK00486754,Buch,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hauptmann, Elisabeth (1897-1973) [Herausgeber]",Schriften zur Politik und Gesellschaft : 1919 - 1956 - 1. Aufl. : [Werke Sammlung],"Brecht, Bertolt; Hauptmann, Elisabeth","Frankfurt (am Main) : Suhrkamp, 1974 - 404 Seiten",Suhrkamp,Schriften zur Politik und Gesellschaft,1919 - 1956,Bertolt Brecht. [Hrsg. in Zsarb. mit Elisabeth Hauptmann],1. Aufl.,Frankfurt (am Main),Suhrkamp,1974,1974,,404 Seiten,,Suhrkamp-Taschenbuch ; 199,199,#NV␟kart. : DM 9.00,3-518-06699-4,,Werke Sammlung,Deutsch,,,L,
AK01323873,Buch,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hauptmann, Elisabeth (1897-1973) [Herausgeber]",Stücke. - 6. ¬Die¬ Rundköpfe und die Spitzköpfe. Furcht und Elend des Dritten Reiches,"Brecht, Bertolt; Hauptmann, Elisabeth","Berlin ; Weimar : Aufbau, 1957 - 410 Seiten",,Die Rundköpfe und die Spitzköpfe. Furcht und Elend des Dritten Reiches,,,,,,1957,1957,,410 Seiten,,,6,,,,,Deutsch,,,L,
AK00976892,Buch,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hauptmann, Elisabeth (1897-1973) [Redakteur]",Versuche. - 10 = Versuche 22-24. Herr Puntila und sein Knecht Matti. Chinesische Gedichte. Die Ausnahme und die Regel - 6. - 9. Tsd.,"Brecht, Bertolt; Hauptmann, Elisabeth","Berlin : Suhrkamp, 1960 - 169 Seiten",,Herr Puntila und sein Knecht Matti. Chinesische Gedichte. Die Ausnahme und die Regel,,,6. - 9. Tsd.,,,1960,1960,,169 Seiten,,,10 = Versuche 22-24,,,Dramatisches␟Lyrik␟Lied,,Deutsch,,,L,
AK00408552,Buch,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]","Hauptmann, Elisabeth (1897-1973) [Redakteur]",Versuche. - 13 = Versuche 31. ¬Der¬ kaukasische Kreidekreis. Weite und Vielfalt der realistischen Schreibweise. Buckower Elegien,"Brecht, Bertolt; Hauptmann, Elisabeth","Berlin : Aufbau-Verl., 1956 - 116 Seiten",,Der kaukasische Kreidekreis. Weite und Vielfalt der realistischen Schreibweise. Buckower Elegien,,,,,,1956,1956,,116 Seiten,,,13 = Versuche 31,,,Dramatisches␟Sonstige Texte␟Lyrik,,Deutsch,,,L,
AK00319556,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]␟","Formosa, Feliu [Herausgeber]␟",Teatre complet. - 3. - 1. ed.,"Brecht, Bertolt; Formosa, Feliu","Barcelona : Inst. del Teatre, Dip. de Barcelona - 22 cm, 2002 - 519 Seiten",,,,,1. ed.,,,2002,2002,,519 Seiten,,,3␟7,Enth. u.a.: Vide de Galilei. Dansen,84-7794-891-7,,,Katalanisch,,,L,
AK00319557,Buch␟Buchumschlag,"Brecht, Bertolt (1898-1956) [Verfasser/Urheber]␟","Formosa, Feliu [Herausgeber]␟",Teatre complet. - 4. - 1. ed.,"Brecht, Bertolt; Formosa, Feliu","Barcelona : Inst. del Teatre, Dip. de Barcelona - 22 cm, 2005 - 584 Seiten",,,,,1. ed.,,,2005,2005,,584 Seiten,,,4␟9,Enth. u.a.: L'ascensió d'Arturo Ui. Les visions de Simone Machard,84-9803-061-7,,,Katalanisch,,,L,
AK01247776,Buch␟Buchumschlag,"Bredel, Willi (1901-1964) [Verfasser/Urheber]",,¬Das¬ Gastmahl im Dattelgarten,"Bredel, Willi","Berlin : Aufbau-Verl., 1958 - 234 Seiten",Aufbau-Verl.,Das Gastmahl im Dattelgarten,,Willi Bredel,,Berlin,Aufbau-Verl.,1958,1958,,234 Seiten,,,,,,Erzählende Prosa,,Deutsch,,,BEW:035,
AK00365714,Buch,"Bredel, Willi (1901-1964) [Verfasser/Urheber]",,¬Die¬ Prüfung : Roman - 3. Aufl.,"Bredel, Willi","Berlin ; Weimar : Aufbau-Verl., 1974 - 334 Seiten",Aufbau-Verl.,Die Prüfung,Roman,Willi Bredel,3. Aufl.,Berlin ; Weimar,Aufbau-Verl.,1974,1974,,334 Seiten,,Gesammelte Werke in Einzelausgaben / Willi Bredel ; 2,2,,,Erzählende Prosa,,Deutsch,,,L,
AK01328346,Buch,"Bredel, Willi (1901-1964) [Verfasser/Urheber]",,Nach dem Sieg,"Bredel, Willi","[Moskau] : Meshdunarodnaja Kniga (Das Internationale Buch), 1939 - 92 Seiten",Meždunarodnaja Kniga,Nach dem Sieg,,Willi Bredel,,[Moskau],Meshdunarodnaja Kniga (Das Internationale Buch),1939,1939,,92 Seiten,,Kleine Volksbibliothek,,,,Erzählende Prosa,,Deutsch,,Posle pobedy,L:Kps.,
AK00570513,Mehrteiliges Werk,"Bredel, Willi (1901-1964) [Verfasser/Urheber]",,Verwandte und Bekannte,"Bredel, Willi",Dortmund : Weltkreis Verl.,Weltkreis-Verl.,Verwandte und Bekannte,,Willi Bredel,,Dortmund,Weltkreis Verl.,,,,,,,,,,,,Deutsch,,,,
AK01414248,Buch␟Buchumschlag,"Bregy, Carmen (1971-) [Verfasser/Urheber]",,Südhang Tod : Lyrik und Kurzprosa,"Bregy, Carmen","Zürich : Wolfbach, 2013 - 60 Seiten",Wolfbach,Südhang Tod,Lyrik und Kurzprosa,Carmen Bregy,,Zürich,Wolfbach,2013,2013,,60 Seiten,,,11,,978-3-905910-37-7,Lyrik␟Erzählende Prosa,,Deutsch,,,N,
AK00189777,Buch,"Brehm, Bruno (1892-1974) [Verfasser/Urheber]",,Wien : die Grenzstadt im deutschen Osten,"Brehm, Bruno","Jena : Diederichs, [1937] - 47 Seiten",Diederichs,Wien,die Grenzstadt im deutschen Osten,Bruno Brehm,,Jena,Diederichs,[1937],1937,,47 Seiten,,Österreichdeutsche Schriften,,,,,,Deutsch,,,L:Kps.,
AK00570597,Buch,"Breitbach, Joseph (1903-1980) [Verfasser/Urheber]","Rechel, Eva [Bearbeiter]",¬Die¬ Jubilarin : Volksstück in 4 Akten,"Breitbach, Joseph; Rechel, Eva","Frankfurt/M. : Suhrkamp, 1968 - 135 Seiten",Suhrkamp,Die Jubilarin,Volksstück in 4 Akten,Joseph Breitbach. Nach der Übers. von Eva Rechel vom Verf. bearb.,,Frankfurt/M.,Suhrkamp,1968,1968,,135 Seiten,,,,,,,,,,La Jubilaire,L,
AK00570600,Buch,"Breitbach, Joseph (1903-1980) [Verfasser/Urheber]",,Requiem für die Kirche : zeitgenöss. Melodrama in 8 Bildern - Als Ms. veröff.,"Breitbach, Joseph","Frankfurt am Main : S. Fischer, 1977 - 134 Seiten",S. Fischer,Requiem für die Kirche,zeitgenöss. Melodrama in 8 Bildern,von Joseph Breitbach,Als Ms. veröff.,Frankfurt am Main,S. Fischer,1977,1977,,134 Seiten,,,,kart. (Nicht im Buchhandel)␟Unverkäufl. Ms.,,,,Deutsch,,,L,
AK01416763,Buch,"Breitbach, Joseph (1903-1980) [Verfasser/Urheber]␟Gidon, Blanche [Verfasser/Urheber]",,¬Le¬ liftier amoureux : recits - 3. éd.,"Breitbach, Joseph; Gidon, Blanche","[Paris] : Gallimard, 1948 - 251 Seiten",Gallimard,Le liftier amoureux,recits,Joseph Breitbach. Trad. de l'allemand,3. éd.,[Paris],Gallimard,1948,1948,,251 Seiten,,,,,,,,Französisch,,Rot gegen Rot,MJB4,
AK00823338,Buch,"Breitenhofer, Anton (1912-1989) [Verfasser/Urheber]",,¬Der¬ Mädchenmaler : Roman,"Breitenhofer, Anton","Bukarest : Literaturverl., 1969 - 320 Seiten",Literatur-Verl.,Der Mädchenmaler,Roman,Anton Breitenhofer,,Bukarest,Literaturverl.,1969,1969,,320 Seiten,,,,,,,,Deutsch,,,M,
AK00060795,Buch,"Brem, Ilse (1945-) [Verfasser/Urheber]",,Bruchstücke : Gedichte,"Brem, Ilse","Krems : Österr. Literaturforum, 1999 - 167 Seiten",Österr. Literaturforum,Bruchstücke,Gedichte,Ilse Brem. [Zeichn.: Ilse Brem],,Krems,Österr. Literaturforum,1999,1999,,167 Seiten,Ill.,,,,3-900959-96-X,Lyrik,,Deutsch,,,M,
AK00823360,Buch,"Bremer, Claus (1924-1996) [Verfasser/Urheber]","Schmolck, Hans C. [Herausgeber]",Thema Theater : 17 Essays u. Kommentare - 1. - 5. Taus.,"Bremer, Claus; Schmolck, Hans C.","Frankfurt am Main : Kölling, 1969 - 92 Seiten",,Thema Theater,17 Essays u. Kommentare,Claus Bremer. Hrsg. von H. C. Schmolck,1. - 5. Taus.,Frankfurt am Main,Kölling,1969,1969,,92 Seiten,,"Black-Spring-Reihe : A1, Theater",,,,,,Deutsch,,,M,
AK01777499,Buch,"Bremer, Friedrich W. (1954-) [Verfasser/Urheber]",,In allen Lüften hallt es wie Geschrei : Jakob van Hoddis Fragmente einer Biographie - Neuauflage : [Biographie],"Bremer, Friedrich W.","Berlin : PalmArtPress, 2021 - 184 Seiten",PalmArtPress,In allen Lüften hallt es wie Geschrei,Jakob van Hoddis Fragmente einer Biographie,Fritz Bremer,Neuauflage,Berlin,PalmArtPress,2021,2021,,184 Seiten,,,,,9783962580711␟3962580719,,Biographie,Deutsch,,,,
AK00571142,Buch␟Buchumschlag,"Brenner, Hans Georg (1903-1961) [Verfasser/Urheber]",,¬Das¬ Geheimnis des Adolph Freiherrn von Knigge : die Wege eines Menschenkenners 1752 - 1796,"Brenner, Hans Georg","Hamburg : Goverts, 1936 - 280 Seiten",Goverts,Das Geheimnis des Adolph Freiherrn von Knigge,die Wege eines Menschenkenners 1752 - 1796,Reinhold Th. Grabe [d.i. Hans Georg Brenner],,Hamburg,Goverts,1936,1936,,280 Seiten,,,,,,,,Deutsch,,,Slg.Badenhop B 271␟HH,
AK00571144,Buch,"Brenner, Hans Georg (1903-1961) [Verfasser/Urheber]",,Nachtwachen : die Aufzeichnungen eines jungen Mannes,"Brenner, Hans Georg","Berlin : Universitas Dt. Verl.-Ges., 1940 - 269 Seiten",,Nachtwachen,die Aufzeichnungen eines jungen Mannes,Hans Georg Brenner,,Berlin,Universitas Dt. Verl.-Ges.,1940,1940,,269 Seiten,,,,#NV␟In Fraktur,,,,Deutsch,,,Slg.Badenhop B 273,
AK00571198,Buch,"Brenner, Heinz (1900-1981) [Verfasser/Urheber]",,"¬Die¬ Welle rauscht, die Muschel singt : [Gedichte]","Brenner, Heinz","Augsburg : Verl. Die Brigg, 1961 - 52 Seiten",Verl. Die Brigg,"Die Welle rauscht, die Muschel singt",[Gedichte],Heinz Brenner,,Augsburg,Verl. Die Brigg,1961,1961,,52 Seiten,,,,kart. : 3.50,,,,Deutsch,,,L,
AK00220462,Buch,"Brenner, Wolfgang (1954-) [Verfasser/Urheber]",,¬Die¬ schlimmsten Dinge passieren immer am Morgen : Geschichten mit Schmalenbach - 2. Aufl.,"Brenner, Wolfgang","München : Dt. Taschenbuch-Verl., 2005 - 265 Seiten",Dt. Taschenbuch-Verl.,Die schlimmsten Dinge passieren immer am Morgen,Geschichten mit Schmalenbach,Wolfgang Brenner,2. Aufl.,München,Dt. Taschenbuch-Verl.,2005,2005,,265 Seiten,,,20728,,3-423-20728-0,Erzählende Prosa,,Deutsch,,,N,
AK00161957,Buch,"Brentano, Bernard von (1901-1964) [Verfasser/Urheber]",,¬Die¬ ewigen Gefühle : Roman,"Brentano, Bernard von","Wiesbaden : Limes Verl., 1947 - 264 Seiten",Limes-Verl.,Die ewigen Gefühle,Roman,Bernard von Brentano,,Wiesbaden,Limes Verl.,1947,1947,,264 Seiten,,,,,,,,Deutsch,,,L,
AK00571291,Buch,"Brentano, Bernard von (1901-1964) [Verfasser/Urheber]",,August Wilhelm Schlegel : Geschichte eines romantischen Geistes - 4. - 10. Tsd.,"Brentano, Bernard von","Stuttgart : Cotta, 1949 - 293 Seiten",Cotta,August Wilhelm Schlegel,Geschichte eines romantischen Geistes,Bernard von Brentano,4. - 10. Tsd.,Stuttgart,Cotta,1949,1949,,293 Seiten,,,,Mit gedr. Widmung an Walter Baechi,,,,Deutsch,,,L,
AK00571276,Buch,"Brentano, Bernard von (1901-1964) [Verfasser/Urheber]","Usinger, Fritz (1895-1982) [Verfasser eines Nachworts]",Erzählungen,"Brentano, Bernard von; Usinger, Fritz","Darmstadt : Roether, 1965 - 137 Seiten",Roether,Erzählungen,,Bernard von Brentano. Ill. von Peter Kröger. (Nachw. von Fritz Usinger),,Darmstadt,Roether,1965,1965,,137 Seiten,,Hessische Beiträge zur deutschen Literatur ; [14],[14],,,,,,,,L,
AK00984643,Buch,"Brentano, Clemens (1778-1842) [Verfasser/Urheber]","Eckhardt, Julius [Herausgeber]",Ausgewählte Gedichte : [Werke Sammlung],"Brentano, Clemens; Eckhardt, Julius","Berlin : Grote, 1874 - 199 Seiten",Grote,Ausgewählte Gedichte,,hrsg. von Julius Eckhardt,,Berlin,Grote,1874,1874,,199 Seiten,Ill.,,,In Fraktur,,,Werke Sammlung,,,,H␟Glück:H␟BKW:Standort unbekannt,
AK00984660,Buch,"Brentano, Clemens (1778-1842) [Verfasser/Urheber]","Werner, Hans-Georg [Herausgeber]",Gedichte und Erzählungen : [Werke Sammlung],"Brentano, Clemens; Werner, Hans-Georg","Darmstadt : Wiss. Buchges., 1986 - 551 Seiten",Wiss. Buchges.,Gedichte und Erzählungen,,Clemens Brentano. Eingel. und hrsg. von Hans-Georg Werner,,Darmstadt,Wiss. Buchges.,1986,1986,,551 Seiten,,,,,3-534-03141-5,Lyrik␟Erzählende Prosa,Werke Sammlung,Deutsch,,,H␟WJB12.06/49,
AK00363164,Buch,"Brentano, Clemens (1778-1842) [Verfasser/Urheber]","Behrens, Jürgen (1935-) [Herausgeber]␟Frühwald, Wolfgang (1935-2019) [Herausgeber]␟Lüders, Detlev (1929-) [Herausgeber]␟Feilchenfeldt, Konrad (1944-) [Herausgeber]␟Landfester, Ulrike [Herausgeber]␟Perels, Christoph (1938-) [Herausgeber]␟Schultz, Hartwig (1941-) [Herausgeber]␟Bohnenkamp, Anne [Herausgeber]␟Breuer, Ulrich (1959-) [Herausgeber]␟Wingertszahn, Christof [Herausgeber]␟Bunzel, Wolfgang (1960-) [Herausgeber]␟Arnim, Ludwig Achim von (1781-1831) [Bearbeiter]␟Brentano, Clemens (1778-1842) [Bearbeiter]␟Rölleke, Heinz (1936-2023) [Herausgeber]",Sämtliche Werke und Briefe : historisch-kritische Ausgabe. - 7. Des Knaben Wunderhorn : alte deutsche Lieder ; 2 : [Textsammlung (Anthologie u.a.m.)],"Brentano, Clemens; Behrens, Jürgen; Frühwald, Wolfgang; Lüders, Detlev; Feilchenfeldt, Konrad; Landfester, Ulrike; Perels, Christoph; Schultz, Hartwig; Bohnenkamp, Anne; Breuer, Ulrich; Wingertszahn, Christof; Bunzel, Wolfgang; Arnim, Ludwig Achim von; Brentano, Clemens; Rölleke, Heinz","Stuttgart ; Berlin ; Köln ; Mainz : Kohlhammer, 1976 - 447 Seiten",,Des Knaben Wunderhorn : alte deutsche Lieder ; 2,,ges. von L.A. v. Arnim und Clemens Brentano. Hrsg. von Heinz Rölleke,,,,1976,1976,,447 Seiten,Ill.,,7,,3-17-002106-0,Lyrik,Textsammlung (Anthologie u.a.m.),Deutsch,,,H␟H,
AK00363171,Buch,"Brentano, Clemens (1778-1842) [Verfasser/Urheber]","Behrens, Jürgen (1935-) [Herausgeber]␟Frühwald, Wolfgang (1935-2019) [Herausgeber]␟Lüders, Detlev (1929-) [Herausgeber]␟Feilchenfeldt, Konrad (1944-) [Herausgeber]␟Landfester, Ulrike [Herausgeber]␟Perels, Christoph (1938-) [Herausgeber]␟Schultz, Hartwig (1941-) [Herausgeber]␟Bohnenkamp, Anne [Herausgeber]␟Breuer, Ulrich (1959-) [Herausgeber]␟Wingertszahn, Christof [Herausgeber]␟Bunzel, Wolfgang (1960-) [Herausgeber]␟Rölleke, Heinz (1936-2023) [Herausgeber]","Sämtliche Werke und Briefe : historisch-kritische Ausgabe. - 9,3. Des Knaben Wunderhorn : Lesarten und Erläuterungen ; 3, mit Anh.","Brentano, Clemens; Behrens, Jürgen; Frühwald, Wolfgang; Lüders, Detlev; Feilchenfeldt, Konrad; Landfester, Ulrike; Perels, Christoph; Schultz, Hartwig; Bohnenkamp, Anne; Breuer, Ulrich; Wingertszahn, Christof; Bunzel, Wolfgang; Rölleke, Heinz","Stuttgart ; Berlin ; Köln ; Mainz : Kohlhammer, 1978 - 959 Seiten , [7] Blatt",,"Des Knaben Wunderhorn : Lesarten und Erläuterungen ; 3, mit Anh.",,hrsg. von Heinz Rölleke,,,,1978,1978,,"959 Seiten , [7] Blatt",Ill.,,"9,3",,3-17-002284-9,,,Deutsch,,,H␟H,
AK01421775,Buch,"Breuckmann, Manfred (1951-) [Verfasser/Urheber]",,Schnee am Ballermann : ein Mallorca-Krimi,"Breuckmann, Manfred","Frankfurt am Main : Westend-Verl., 2014 - 237 Seiten",Westend-Verl.,Schnee am Ballermann,ein Mallorca-Krimi,Manni Breuckmann,,Frankfurt am Main,Westend-Verl.,2014,2014,,237 Seiten,,,,,978-3-86489-076-5,Erzählende Prosa,,Deutsch,,,N,
AK00017336,Buch,"Brězan, Jurij (1916-2006) [Verfasser/Urheber]","Mothes, Gabriele [Illustrator]",¬Die¬ schwarze Mühle - 1. Aufl.,"Brězan, Jurij; Mothes, Gabriele","Bautzen : Domowina-Verl., 1992 - 163 Seiten",Domowina-Verl.,Die schwarze Mühle,,Jurij Brězan. [Ill. von Gabriele Mothes],1. Aufl.,Bautzen,Domowina-Verl.,1992,1992,,163 Seiten,Ill.,,,,3-7420-0934-6,,,Deutsch,,,M,
AK01356270,Buch,"Brězan, Jurij (1916-2006) [Verfasser/Urheber]",,Ausgewählte Werke in Einzelausgaben. - 4. Krabat oder Die Verwandlung der Welt,"Brězan, Jurij","Berlin : Verl. Neues Leben, 1986 - 409 Seiten",,Krabat oder Die Verwandlung der Welt,,,,,,1986,1986,,409 Seiten,,,4,,,Erzählende Prosa,,Deutsch,,,M,
AK01759976,Buch␟Buchumschlag,"Breznik, Melitta (1961-) [Verfasser/Urheber]",,Mutter : Chronik eines Abschieds - 3. Auflage,"Breznik, Melitta","München : Luchterhand, © 2020 - 157 Seiten",Luchterhand Literatur-Verl.,Mutter,Chronik eines Abschieds,Melitta Breznik,3. Auflage,München,Luchterhand,© 2020,2020,,157 Seiten,,,,,978-3-630-87506-4,Erzählende Prosa,,Deutsch,,,N,
AK00147171,Buch,"Brieger, Lothar (1879-1949) [Verfasser/Urheber]",,¬Das¬ Frauengesicht der Gegenwart,"Brieger, Lothar","Stuttgart : Ferdinand Enke, 1930 - 135 Seiten",Enke,Das Frauengesicht der Gegenwart,,von Lothar Brieger,,Stuttgart,Ferdinand Enke,1930,1930,,135 Seiten,Illustrationen,,,,,,,Deutsch,,,BKP21␟S14.7.1.7,
AK00823532,Buch,"Brinkmann, Rolf Dieter (1940-1975) [Verfasser/Urheber]",,¬Die¬ Piloten : neue Gedichte,"Brinkmann, Rolf Dieter","Köln : Kiepenheuer & Witsch, 1968 - 114 Seiten",Kiepenheuer & Witsch,Die Piloten,neue Gedichte,von Rolf Dieter Brinkmann,,Köln,Kiepenheuer & Witsch,1968,1968,,114 Seiten,Ill.,,,Gedichte,,,,Deutsch,,,M,
AK00823547,Buch,"Brinkmann, Rolf Dieter (1940-1975) [Verfasser/Urheber]",,"Erkundungen für die Präzisierung des Gefühls für einen Aufstand : Träume - Aufstände/Gewalt/Morde ; Reise, Zeit, Magazin ; (Tagebuch) - Erstausg. : [Tagebuch]","Brinkmann, Rolf Dieter","Reinbek bei Hamburg : Rowohlt Taschenbuch-Verl., 1987 - 410 Seiten",Rowohlt-Taschenbuch-Verl.,Erkundungen für die Präzisierung des Gefühls für einen Aufstand,"Träume - Aufstände/Gewalt/Morde ; Reise, Zeit, Magazin ; (Tagebuch)",Rolf Dieter Brinkmann,Erstausg.,Reinbek bei Hamburg,Rowohlt Taschenbuch-Verl.,1987,1987,,410 Seiten,zahlr. Ill.,Das neue Buch ; 169,169,,3-499-25169-8,,Tagebuch,Deutsch,,,W,
AK00571354,Buch,"Britting, Georg (1891-1964) [Verfasser/Urheber]",,¬Der¬ Schneckenweg : Erzählungen,"Britting, Georg","München : Langen/Müller, 1941 - 193 Seiten",Langen-Müller,Der Schneckenweg,Erzählungen,Georg Britting,,München,Langen/Müller,1941,1941,,193 Seiten,,,,,,,,Deutsch,,,L␟L:Rara,
AK00039002,Mehrteiliges Werk,"Britting, Georg (1891-1964) [Verfasser/Urheber]",,Gesamtausgabe in Einzelbänden : [Werkausgabe],"Britting, Georg",München : Nymphenburger Verl.,Nymphenburger,Gesamtausgabe in Einzelbänden,,Georg Britting,,München,Nymphenburger Verl.,,,,,,,,,,,Werkausgabe,Deutsch,,,,
AK00571370,Buch,"Britting, Georg (1891-1964) [Verfasser/Urheber]","Lauterbach, Wolfgang [Verfasser eines Nachworts]",Geschichten und Gedichte,"Britting, Georg; Lauterbach, Wolfgang","München : Nymphenburger Verl.-Handl., 1956 - 327 Seiten",Nymphenburger,Geschichten und Gedichte,,Georg Britting. Mit einem Nachw. von Wolf Lauterbach,,München,Nymphenburger Verl.-Handl.,1956,1956,,327 Seiten,,,,#NV␟Lw. : 6.80,,,,Deutsch,,,L,
AK00814237,Buch,"Britting, Georg (1891-1964) [Verfasser/Urheber]","Schuldt-Britting, Ingeborg (1918-2011) [Herausgeber]",Sämtliche Werke. - 13. Anfang und Ende,"Britting, Georg; Schuldt-Britting, Ingeborg","Höhenmoos : Georg-Britting-Stiftung, 2008 - 151 Seiten",,Anfang und Ende,Bilder und Erzählungen aus dem Nachlaß,,,,,2008,2008,,151 Seiten,Ill.,Sämtliche Werke / Georg Britting ; 13,13,,978-3-9812360-7-1,Erzählende Prosa␟Sonstige Texte,,Deutsch,,,L,
